PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ajustes de amortiguación,Color,Homologación,Longitud (mm),Spring Rate,Picture1,Picture2,AllPicturesZIP,Document1,DeliveryPlant
1021756,59463,KIT075,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,189.97,157.00,81.03,8033914140793,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.</p></body> </html>","       BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,7515,514,452,175,95,,,,,,https://api.mybihr.com/medias/1021756-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhRFV5TDJnM05TODRPVFk1TWpNek16QXhOVE0wTHpFd01qRTNOVFl0TVY4NE1EQlhlRGd3TUVnfGE4OGYwMGE0NzYwNDczYzJmYWRhMWIxYWY2ZWNhMDQxNjUyYTQ0ODQ5ZTIzMTdkNWY0MDcwYTk5NjVlMjczYzY,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021750,59457,KIT067,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,83.49,69.00,44.85,8033914113834,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.</p></body> </html>","       BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1153,80,231,156,32,,,,,,https://api.mybihr.com/medias/1021750-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhREJpTDJnME55ODVNREV5TlRNM01qWXlNVEV3THpFd01qRTNOVEF0TVY4NE1EQlhlRGd3TUVnfDM0ZjE5MzUyNzVjNjJiMTUyN2E0ZjQyY2IyYWFiNGYyNDllMmVmNTgzNjE0ZjExZjAxYTI2NTBjYTI4Y2VhMTI,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021797,59504,KIT129,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,189.97,157.00,81.03,8033914143473,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.</p></body> </html>","       BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1771,810,225,164,48,,,,,,https://api.mybihr.com/medias/1021797-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhREkxTDJnM01pODRPVFk1TWpReE16WXlORFl5THpFd01qRTNPVGN0TVY4NE1EQlhlRGd3TUVnfDE3ZmNhNTM3OGZhYmY3YTU3YTdjY2E2MWI5YjUxYzkyZTNiNTRiZDlhM2JmZDRiMWNhN2U4YzhiMGJlZGIyNjU,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021773,59480,KIT095,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,306.13,253.00,130.57,8033914137755,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.</p></body> </html>","       BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1767,429,225,187,42,,,,,,https://api.mybihr.com/medias/1021773-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhR0poTDJneFlpODVNREV5TlRNNE1EUTROVFF5THpFd01qRTNOek10TVY4NE1EQlhlRGd3TUVnfDkzMGE1YTZkMTgwNTViMjQwOWNjNTJiYTdmYzM1OTI4Yzg2ZTIwNjMwMDA5NzI4MWUzMTJiNGE3ZGU5ODYxOTg,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021803,59510,KIT137,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,207.99,171.89,111.73,8033914149499,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.</p></body> </html>","       BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1915,190,259,154,48,,,,,,https://api.mybihr.com/medias/1021803-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhR015TDJnNU9TODVNREV5TlRNNU5qSXhOREEyTHpFd01qRTRNRE10TVY4NE1EQlhlRGd3TUVnfDFmNTIzM2RiM2U0MDEwZmU5ODljNWE2NTdhODM2MDJjN2M2NWJlZDEyZGYyOWE2MDIzNWZkMmNkNGI0Y2JiNTg,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1022149,59525,KIT166,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,306.13,253.00,130.57,8033914181109,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,2256,352,152,212,70,,,,,,https://api.mybihr.com/medias/1022149-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzA3MzR8aW1hZ2UvanBlZ3xhRFF6TDJnNVpTOHhOVFF4T0RBME5USTJOems1T0M4eE1ESXlNVFE1TFRGZk9EQXdWM2c0TURCSXxkMWJlMThmODliODA5NWE0NThjM2ZlOGNiZjFmYzQ2ODIxMGQ2MWI0NWNhNzAyMjgzMWY3ZWI5MmQ4NmMwNzQ3,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1022150,59526,KIT167,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,306.13,253.00,144.19,8033914183189,4,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,2118,228,202,214,49,,,,,,https://api.mybihr.com/medias/1022150-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzA5MTl8aW1hZ2UvanBlZ3xhR1UwTDJoaFlpOHhOVFF4T0RBME5UWTJNVEl4TkM4eE1ESXlNVFV3TFRGZk9EQXdWM2c0TURCSXwxZjgwYjE4ZTI2ZjJiNTM5MWMyMzFjZjYyYjNhOWI2MmVhOGRkZWRhYTdkMmM0MDJjNWEyZmZkN2RkZDNmOTAw,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021810,59522,KIT160,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,189.97,157.00,86.76,8033914172497,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.</p></body> </html>","       BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,2231,295,231,230,42,,,,,,https://api.mybihr.com/medias/1021810-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhR0l4TDJnMU5TODVNREV5TlRRd05EQTNPRE00THpFd01qRTRNVEF0TVY4NE1EQlhlRGd3TUVnfDUwM2MzMjg5ZDUwMDgzYjg2MTU5YmUwODExNmMxMzUwYWY2MmE5MDA5ZmU4NmRkZThiMjY3ZjI5YmY2OGM4YzE,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021680,59534,A2003SSWNB,BITUBO,BITUB STEERING DAMPER BLK,Cilindro amortiguador de dirección Bitubo color Negro L.362mm,282.49,233.46,135.00,8033914173388,3,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO suspension components for motorcycles and maxi-scooters, combining aesthetics and technology.</p><p> </p><ul> <li>Sold by unit</li><li>High quality compared to the OEM</li></ul> </body> </html>","       BITUBO suspension components for motorcycles and maxi-scooters, combining aesthetics and technology.  Sold by unitHigh quality compared to the OEM  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,7418,647,454,172,95,,Negro,,,,https://api.mybihr.com/medias/1021680-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjEwMjh8aW1hZ2UvanBlZ3xhRFl3TDJobE55ODRPVFk1TWpFNE16VTVNekkyTHpFd01qRTJPREF0TVY4NE1EQlhlRGd3TUVnfDU2Mzk3NTE0ZDk4ZmE2NzVkNWUwMWQ5OGEyM2FjMmRiMWI4ZjE4MzViM2RiYjRiYzVkNGQzZmE0YWI3YjQ0MGI,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021805,59512,KIT140,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,278.99,230.57,149.87,8033914152079,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,7246,548,453,172,93,,,,,,https://api.mybihr.com/medias/1021805-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhREZoTDJobU1DODRPVFk1TWpReU9UTTFNekkyTHpFd01qRTRNRFV0TVY4NE1EQlhlRGd3TUVnfDk2Mjk1YTRiYzk5MTI3ZjI5YWYwMTUwYjk4MTdiYWQ2NzUxOTdjYWRlMTdhZjQ3MDc2MGNjNzY4NTI0NGQ2MWY,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021806,59514,KIT146,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,255.19,210.90,137.09,8033914155452,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1944,260,225,192,45,,,,,,https://api.mybihr.com/medias/1021806-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhRFk1TDJoak1TODRPVFk1TWpRek1UTXhPVE0wTHpFd01qRTRNRFl0TVY4NE1EQlhlRGd3TUVnfGZmYTczNzBhNzc4OWIyMjkwZDk1ZjFjMWQ3OTlhZDVkNjRjOTA0OWE4OTllYmNiOGZiYTZlNzFlMWIxNTRlNDA,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021718,59425,KIT024,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,334.49,276.44,179.69,8033914076047,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1917,214,256,156,48,,,,,,https://api.mybihr.com/medias/1021718-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhREZtTDJneU9TODVNREV5TlRNek9URTVOemMwTHpFd01qRTNNVGd0TVY4NE1EQlhlRGd3TUVnfDMxMzgyZTgyZDdiMDI5OTk0OGMwN2VhY2Y2MGQyYTFlNDE0MDkyMWUxYWVhMGU3NGZkYTYwYzhhNmU4ZDhkOGE,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021727,59434,KIT041,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,83.49,69.00,44.85,8033914076634,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1750,86,233,203,37,,,,,,https://api.mybihr.com/medias/1021727-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhR0l6TDJobE5TODVNREV5TlRNMU1qazJNRE13THpFd01qRTNNamN0TVY4NE1EQlhlRGd3TUVnfDU3MWM4NjQ1NjllYWU1NDg1MmUzNjU3NzFkY2IxZmRkYjg0NzVkYTE4YzM1ZjdiYWZhYjEwNzIwMDlmNTRhOWU,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021733,59440,KIT048,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,200.65,165.83,95.00,8033914076795,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.</p></body> </html>","       BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1626,295,223,162,45,,,,,,https://api.mybihr.com/medias/1021733-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhR1UxTDJoaE9TODVNREV5TlRNMk5EYzFOamM0THpFd01qRTNNek10TVY4NE1EQlhlRGd3TUVnfDM3MjIxZTVlOWQzOTg5MjcyMjQ0NGZhYjczNmFlMDY1NTU1MzUzNTlmMzZlMGU3NGY3ZTc4MjNhYmMzODY4YmY,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021763,59470,KIT083,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,189.97,157.00,102.05,8033914001179,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1603,210,252,159,40,,,,,,https://api.mybihr.com/medias/1021763-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhREkyTDJobFlTODRPVFk1TWpNME5qYzNOemt3THpFd01qRTNOak10TVY4NE1EQlhlRGd3TUVnfDY0YzZjM2RkZTAzZTdkNTZjNGY4ZDRlYjIwYWEzZmJjYTU1ZGY4YWQ4MDVhNmNiZDg1MDFkODRkZTNjODk5NWQ,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021786,59493,KIT116,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,334.49,276.44,179.69,8033914012359,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.</p></body> </html>","       BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1851,390,225,175,47,,,,,,https://api.mybihr.com/medias/1021786-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhRFJsTDJobFlTODRPVFk1TWpNNU1UazVOemMwTHpFd01qRTNPRFl0TVY4NE1EQlhlRGd3TUVnfDEyZjJjNTk4OTc2ODZlOWNkOGQ1M2Y3N2RiMzFmNDhlOWU4YmE1NjE3NWE5Mjg3Yzg5NjIyZWIyZjVlYjhjZDk,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021788,59495,KIT118,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,334.49,276.44,179.69,8033914142582,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,2135,387,239,154,58,,,,,,https://api.mybihr.com/medias/1021788-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhR1ZtTDJobU55ODRPVFk1TWpNNU5Ua3lPVGt3THpFd01qRTNPRGd0TVY4NE1EQlhlRGd3TUVnfGFmMTdiMjM1MzU5ZjVmOGMwNThiYzNkMDU0ZWEzODYyODMwY2FiNGZhMDNkM2NmYzA4ZjhkZDUwOTZlNTg1YTU,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021748,59455,KIT065,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,207.99,171.89,111.73,8033914113032,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1889,142,256,164,45,,,,,,https://api.mybihr.com/medias/1021748-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhRFl3TDJnMU1DODRPVFk1TWpNeE56STROamN3THpFd01qRTNORGd0TVY4NE1EQlhlRGd3TUVnfDVjZGM4YjJmZTBjMjE0YTkwN2M2ZWRiZTdiMTkzMjg0OTYwNzI5Yjk4MGFkOWIyYWZiNTViODNmY2JhZjY3Y2U,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021749,59456,KIT066,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,255.19,210.90,108.85,8033914112950,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1523,296,227,156,43,,,,,,https://api.mybihr.com/medias/1021749-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhRGt3TDJnME9TODRPVFk1TWpNeE9USTFNamM0THpFd01qRTNORGt0TVY4NE1EQlhlRGd3TUVnfDhmZGFmMDBhY2M0YjQ5MGQ2ZmM1YTRlNTNlODZiZWRiYzM1YzJhOTdhM2E2ZTFmOTdiMTM2NWM5NjgxOGRmZjc,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021752,59459,KIT069,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,207.99,171.89,100.00,8033914114190,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.</p></body> </html>","       BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,7701,571,458,177,95,,,,,,https://api.mybihr.com/medias/1021752-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhRGM1TDJneE1pODRPVFk1TWpNeU5URTFNVEF5THpFd01qRTNOVEl0TVY4NE1EQlhlRGd3TUVnfDVmNWI1MTRlMDY3YjRlOGZjNWFhZGQzOTkwNDg2NTQyY2MzNzQwYmIwODIxZGMwNjc1MzgwNGFlNDgyNzJjZWM,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021775,59482,KIT101,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,255.19,210.90,108.85,8033914137786,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,2012,174,258,156,50,,,,,,https://api.mybihr.com/medias/1021775-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhR0V4TDJneE1pODRPVFk1TWpNM01ETTNNRGcyTHpFd01qRTNOelV0TVY4NE1EQlhlRGd3TUVnfDg0NTBjNGQyNWZmZTIxODJkZmNjMmFmNDNkN2JiZWViMTlkOTVlYzM1ZTQyZDUwYzMzMGMyMzRiMGFlODM4ZGQ,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021777,59484,KIT107,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,189.97,157.00,50.00,8033914137847,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1608,339,258,164,38,,,,,,https://api.mybihr.com/medias/1021777-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhRFF4TDJneU1DODRPVFk1TWpNM05ETXdNekF5THpFd01qRTNOemN0TVY4NE1EQlhlRGd3TUVnfGY0ZWI2YzYxZDMyMmM5ZWU4MWNiNzVjNDc2ZmZkZDU3M2NmYjUxYjViMGZlMDBlMTg5ZmFhYzFlNjkzZjI4NWQ,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021702,59557,A1013SSWNB,BITUBO,BITUB STEERING DAMPER RED,Cilindro amortiguador de dirección Bitubo color Rojo L.432mm,271.25,224.17,135.00,8033914143275,1,8714109090,0,1,Length 432mm,Length 432mm,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,7278,691,455,172,93,,,,,,https://api.mybihr.com/medias/1021702-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjM5ODd8aW1hZ2UvanBlZ3xhREZpTDJoaU9TODRPVFk1TWpJeU5qZzBOekF5THpFd01qRTNNREl0TVY4NE1EQlhlRGd3TUVnfDJjYzExOTI3ZjhhOGJkNzU2MmEzZDYyMWM1NjkxMjYzNjg2N2MyMThjMTUxMWU2ZjQ1Njg5MDY2NjI3YjJhNDE,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
